game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,clock,first_down_with,score,away_score_post,home_score_post,turnover,oob,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,2,10,CC12,"H,2,10,V12","8,3,51","PASS:12,X,58,V12 RET:58,V20","J. Awini pass intercepted by L. Weitz at the CC12, L. Weitz return 8 yards to the CC20.","V,1,10,V20",pass,NA,NA,0,14,7,I,0,8,H,LK,"KO,1,01:30,88","INT,1,01:06,88",2,0,0:24,KO,1,01:30,CC12,INT,1,01:06,CC12,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,10,CC20,"V,1,10,V20","9,1,52",{DRIVE}:01:06,COLOGNE CENTURIONS drive start at 01:06.,"V,1,10,V20",NA,01:06,NA,0,14,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,10,CC20,"V,1,10,V20","9,2,53","RUSH:28,V31, TACK:56,33","M. London rush for 11 yards to the CC31, 1ST DOWN CC (L. Leota;33).","V,1,10,V31",rush,NA,rush,0,14,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,10,CC31,"V,1,10,V31","9,3,54","PASS:12,C,10,V37 TACK:33",J. Weinreich pass complete to J. Schlesinger for 6 yards to the CC37 (33).,"V,2,4,V37",pass,NA,NA,0,14,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,2,4,CC37,"V,2,4,V37","9,4,55",Q:2 T:15:00,"Start of 2nd quarter, clock 15:00.","V,2,4,V37",NA,15:00,NA,0,14,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,2,4,CC37,"V,2,4,V37","9,5,56","RUSH:28,V48, TACK:21,8","M. London rush for 11 yards to the CC48, 1ST DOWN CC (D. Docal;A. Jalloh).","V,1,10,V48",rush,NA,rush,0,14,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,10,CC48,"V,1,10,V48","9,6,57","RUSH:28,H45, TACK:50",M. London rush for 7 yards to the LK45 (50).,"V,2,3,H45",rush,NA,NA,0,14,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,2,3,LK45,"V,2,3,H45","9,7,58","RUSH:43,H39, TACK:50,93","P. Poetsch rush for 6 yards to the LK39, 1ST DOWN CC (50;C. Hans).","V,1,10,H39",rush,NA,rush,0,14,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,10,LK39,"V,1,10,H39","9,8,59","PASS:12,I,19,*",J. Weinreich pass incomplete to M. Schnippe.,"V,2,10,H39",pass,NA,NA,0,14,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,2,10,LK39,"V,2,10,H39","9,9,60","RUSH:28,H29, TACK:50,41","M. London rush for 10 yards to the LK29, 1ST DOWN CC (50;41).","V,1,10,H29",rush,NA,rush,0,14,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,10,LK29,"V,1,10,H29","9,10,61","PASS:12,C,87,H03 TACK:8","J. Weinreich pass complete to F. Eichhorn for 26 yards to the LK3, 1ST DOWN CC (A. Jalloh).","V,1,0,H03",pass,NA,pass,0,14,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,0,LK03,"V,1,0,H03","9,11,62","RUSH:43,H00, T:11:57","P. Poetsch rush for 3 yards to the LK0, 1ST DOWN CC, TOUCHDOWN, clock 11:57.","V,1,10,H15",rush,11:57,rush,1,20,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,10,LK15,"V,1,10,H15","9,12,63","PEN:V,FS,A,68,H20,N",PENALTY CC false start (N. Wiens) 5 yards to the LK20.,"V,1,15,H20",penalty,NA,NA,0,20,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,15,LK20,"V,1,15,H20","9,13,64","PEN:H,RK,A,8,H10,N",PENALTY LK roughing the kicker (A. Jalloh) 10 yards to the LK10.,"V,1,5,H10",penalty,NA,NA,0,20,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,5,LK10,"V,1,5,H10","9,14,65","PAT:K,2,G",D. Schuhmacher kick attempt good.,"V,1,0,V35",pat,NA,NA,1,21,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,0,CC35,"V,1,0,V35","9,15,66","KO:2,H23 RET:8,H36","D. Schuhmacher kickoff 42 yards to the LK23, A. Jalloh return 13 yards to the LK36.","H,1,10,H36",kick_off,NA,NA,0,21,7,NA,0,9,V,CC,"INT,1,01:06,20","TD,2,11:57,100",9,80,4:09,INT,1,01:06,CC20,TD,2,11:57,LK00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,1,10,LK36,"H,1,10,H36","10,1,67",{DRIVE}:11:50,LEIPZIG KINGS drive start at 11:50.,"H,1,10,H36",NA,11:50,NA,0,21,7,NA,0,10,H,LK,"KO,2,11:50,36","PUNT,2,07:46,57",6,21,4:04,KO,2,11:50,LK36,PUNT,2,07:46,CC43,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,1,10,LK36,"H,1,10,H36","10,2,68","RUSH:2,H38, TACK:91,47",J. Aguemon rush for 2 yards to the LK38 (R. Sellung;N. Liesen).,"H,2,8,H38",rush,NA,NA,0,21,7,NA,0,10,H,LK,"KO,2,11:50,36","PUNT,2,07:46,57",6,21,4:04,KO,2,11:50,LK36,PUNT,2,07:46,CC43,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,2,8,LK38,"H,2,8,H38","10,3,69","PASS:12,I,8,* BRUP:91",J. Awini pass incomplete to A. Jalloh (R. Sellung).,"H,3,8,H38",pass,NA,NA,0,21,7,NA,0,10,H,LK,"KO,2,11:50,36","PUNT,2,07:46,57",6,21,4:04,KO,2,11:50,LK36,PUNT,2,07:46,CC43,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,3,8,LK38,"H,3,8,H38","10,4,70","RUSH:12,V45, TACK:48","J. Awini rush for 17 yards to the CC45, 1ST DOWN LK (K. Bongaerts).","H,1,10,V45",rush,NA,rush,0,21,7,NA,0,10,H,LK,"KO,2,11:50,36","PUNT,2,07:46,57",6,21,4:04,KO,2,11:50,LK36,PUNT,2,07:46,CC43,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,1,10,CC45,"H,1,10,V45","10,5,71","RUSH:2,V40, TACK:44",J. Aguemon rush for 5 yards to the CC40 (M. Kensy).,"H,2,5,V40",rush,NA,NA,0,21,7,NA,0,10,H,LK,"KO,2,11:50,36","PUNT,2,07:46,57",6,21,4:04,KO,2,11:50,LK36,PUNT,2,07:46,CC43,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,2,5,CC40,"H,2,5,V40","10,6,72","RUSH:2,V48, TACK:30",J. Aguemon rush for loss of 8 yards to the CC48 (M. Mbaye).,"H,3,13,V48",rush,NA,NA,0,21,7,NA,0,10,H,LK,"KO,2,11:50,36","PUNT,2,07:46,57",6,21,4:04,KO,2,11:50,LK36,PUNT,2,07:46,CC43,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,3,13,CC48,"H,3,13,V48","10,7,73","PASS:2,C,22,V38 TACK:47",J. Aguemon pass complete to 22 for 10 yards to the CC38 (N. Liesen).,"H,4,3,V38",pass,NA,NA,0,21,7,NA,0,10,H,LK,"KO,2,11:50,36","PUNT,2,07:46,57",6,21,4:04,KO,2,11:50,LK36,PUNT,2,07:46,CC43,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,4,3,CC38,"H,4,3,V38","10,8,74","PEN:H,FS,A,TM,V43,N",PENALTY LK false start 5 yards to the CC43.,"H,4,8,V43",penalty,NA,NA,0,21,7,NA,0,10,H,LK,"KO,2,11:50,36","PUNT,2,07:46,57",6,21,4:04,KO,2,11:50,LK36,PUNT,2,07:46,CC43,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,4,8,CC43,"H,4,8,V43","10,9,75","PUNT:1,V00 TB:","J. Templar punt 43 yards to the CC0, touchback.","V,1,10,V20",punt,NA,NA,0,21,7,NA,0,10,H,LK,"KO,2,11:50,36","PUNT,2,07:46,57",6,21,4:04,KO,2,11:50,LK36,PUNT,2,07:46,CC43,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,10,CC20,"V,1,10,V20","11,1,76",{DRIVE}:07:46,COLOGNE CENTURIONS drive start at 07:46.,"V,1,10,V20",NA,07:46,NA,0,21,7,NA,0,11,V,CC,"PUNT,2,07:46,25","PUNT,2,05:18,38",5,13,2:28,PUNT,2,07:46,CC25,PUNT,2,05:18,CC38,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,10,CC20,"V,1,10,V20","11,2,77","SPOT:V,V25,Y",CC ball on CC25.,"V,1,10,V25",NA,NA,NA,0,21,7,NA,0,11,V,CC,"PUNT,2,07:46,25","PUNT,2,05:18,38",5,13,2:28,PUNT,2,07:46,CC25,PUNT,2,05:18,CC38,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,10,CC25,"V,1,10,V25","11,3,78","RUSH:28,V33, TACK:50",M. London rush for 8 yards to the CC33 (50).,"V,2,2,V33",rush,NA,NA,0,21,7,NA,0,11,V,CC,"PUNT,2,07:46,25","PUNT,2,05:18,38",5,13,2:28,PUNT,2,07:46,CC25,PUNT,2,05:18,CC38,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,2,2,CC33,"V,2,2,V33","11,4,79","RUSH:43,V40, TACK:50,8","P. Poetsch rush for 7 yards to the CC40, 1ST DOWN CC (50;A. Jalloh).","V,1,10,V40",rush,NA,rush,0,21,7,NA,0,11,V,CC,"PUNT,2,07:46,25","PUNT,2,05:18,38",5,13,2:28,PUNT,2,07:46,CC25,PUNT,2,05:18,CC38,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,10,CC40,"V,1,10,V40","11,5,80","PEN:V,FS,A,TM,V35,N",PENALTY CC false start 5 yards to the CC35.,"V,1,15,V35",penalty,NA,NA,0,21,7,NA,0,11,V,CC,"PUNT,2,07:46,25","PUNT,2,05:18,38",5,13,2:28,PUNT,2,07:46,CC25,PUNT,2,05:18,CC38,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,15,CC35,"V,1,15,V35","11,6,81","PASS:12,I,87,* PEN:V,CHB,O PEN:H,UC,O NOPLAY:","J. Weinreich pass incomplete to F. Eichhorn, PENALTY CC Chopblock off-setting, PENALTY LK unsportsmanlike conduct off-setting, NO PLAY.","V,1,15,V35",penalty,NA,NA,0,21,7,NA,0,11,V,CC,"PUNT,2,07:46,25","PUNT,2,05:18,38",5,13,2:28,PUNT,2,07:46,CC25,PUNT,2,05:18,CC38,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,15,CC35,"V,1,15,V35","11,7,82","RUSH:28,V38, TACK:41",M. London rush for 3 yards to the CC38 (41).,"V,2,12,V38",rush,NA,NA,0,21,7,NA,0,11,V,CC,"PUNT,2,07:46,25","PUNT,2,05:18,38",5,13,2:28,PUNT,2,07:46,CC25,PUNT,2,05:18,CC38,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,2,12,CC38,"V,2,12,V38","11,8,83","PASS:12,I,19,*",J. Weinreich pass incomplete to M. Schnippe.,"V,3,12,V38",pass,NA,NA,0,21,7,NA,0,11,V,CC,"PUNT,2,07:46,25","PUNT,2,05:18,38",5,13,2:28,PUNT,2,07:46,CC25,PUNT,2,05:18,CC38,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,3,12,CC38,"V,3,12,V38","11,9,84","PASS:12,I,1,* BRUP:46",J. Weinreich pass incomplete to Q. Pounds (46).,"V,4,12,V38",pass,NA,NA,0,21,7,NA,0,11,V,CC,"PUNT,2,07:46,25","PUNT,2,05:18,38",5,13,2:28,PUNT,2,07:46,CC25,PUNT,2,05:18,CC38,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,4,12,CC38,"V,4,12,V38","11,10,85","PUNT:81,H23 RET:8,H23 TACK:1","V. Roediger punt 39 yards to the LK23, A. Jalloh return 0 yards to the LK23 (Q. Pounds).","H,1,10,H23",punt,NA,NA,0,21,7,NA,0,11,V,CC,"PUNT,2,07:46,25","PUNT,2,05:18,38",5,13,2:28,PUNT,2,07:46,CC25,PUNT,2,05:18,CC38,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,1,10,LK23,"H,1,10,H23","12,1,86",{DRIVE}:05:18,LEIPZIG KINGS drive start at 05:18.,"H,1,10,H23",NA,05:18,NA,0,21,7,NA,0,12,H,LK,"PUNT,2,05:18,23","TD,2,04:12,100",4,77,1:06,PUNT,2,05:18,LK23,TD,2,04:12,CC00,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,1,10,LK23,"H,1,10,H23","12,2,87","RUSH:12,H41, TACK:23","J. Awini rush for 18 yards to the LK41, 1ST DOWN LK (T. Janssen).","H,1,10,H41",rush,NA,rush,0,21,7,NA,0,12,H,LK,"PUNT,2,05:18,23","TD,2,04:12,100",4,77,1:06,PUNT,2,05:18,LK23,TD,2,04:12,CC00,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,1,10,LK41,"H,1,10,H41","12,3,88","PASS:12,I,8,*",J. Awini pass incomplete to A. Jalloh.,"H,2,10,H41",pass,NA,NA,0,21,7,NA,0,12,H,LK,"PUNT,2,05:18,23","TD,2,04:12,100",4,77,1:06,PUNT,2,05:18,LK23,TD,2,04:12,CC00,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,2,10,LK41,"H,2,10,H41","12,4,89","PASS:12,C,11,H45 TACK:44",J. Awini pass complete to A. Dable-Wolf for 4 yards to the LK45 (M. Kensy).,"H,3,6,H45",pass,NA,NA,0,21,7,NA,0,12,H,LK,"PUNT,2,05:18,23","TD,2,04:12,100",4,77,1:06,PUNT,2,05:18,LK23,TD,2,04:12,CC00,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,3,6,LK45,"H,3,6,H45","12,5,90","PASS:12,C,6,V00 T:04:12 PAT:P,18,M","J. Awini pass complete to T. Knuettel for 55 yards to the CC0, 1ST DOWN LK, TOUCHDOWN, clock 04:12, M. Ulbrich pass attempt failed.","H,1,0,H35",pat,04:12,pass,1,21,13,NA,0,12,H,LK,"PUNT,2,05:18,23","TD,2,04:12,100",4,77,1:06,PUNT,2,05:18,LK23,TD,2,04:12,CC00,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,1,0,LK35,"H,1,0,H35","12,6,91","KO:18,V42 ONSIDE:V,34 SPOT:V,V42,Y","M. Ulbrich kickoff 23 yards to the CC42, on-side kick, recovered by CC D. Laas on CC42.","V,1,10,V42",kick_off,NA,NA,0,21,13,NA,0,12,H,LK,"PUNT,2,05:18,23","TD,2,04:12,100",4,77,1:06,PUNT,2,05:18,LK23,TD,2,04:12,CC00,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,10,CC42,"V,1,10,V42","13,1,92",{DRIVE}:04:10,COLOGNE CENTURIONS drive start at 04:10.,"V,1,10,V42",NA,04:10,NA,0,21,13,NA,0,13,V,CC,"KO,2,04:10,42","TD,2,03:10,100",2,58,1:00,KO,2,04:10,CC42,TD,2,03:10,LK00,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,10,CC42,"V,1,10,V42","13,2,93","RUSH:28,V45, TACK:54,50",M. London rush for 3 yards to the CC45 (M. Strauss;50).,"V,2,7,V45",rush,NA,NA,0,21,13,NA,0,13,V,CC,"KO,2,04:10,42","TD,2,03:10,100",2,58,1:00,KO,2,04:10,CC42,TD,2,03:10,LK00,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,2,7,CC45,"V,2,7,V45","13,3,94","RUSH:28,V45, TACK:92 PEN:V,SH,A,28,V40,N NOPLAY:","M. London rush for no gain to the CC45 (A. Zetterberg), PENALTY CC illegal shift (M. London) 5 yards to the CC40, NO PLAY.","V,2,12,V40",penalty,NA,NA,0,21,13,NA,0,13,V,CC,"KO,2,04:10,42","TD,2,03:10,100",2,58,1:00,KO,2,04:10,CC42,TD,2,03:10,LK00,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,2,12,CC40,"V,2,12,V40","13,4,95","RUSH:28,H00, T:03:10 PAT:P,6,M","M. London rush for 60 yards to the LK0, 1ST DOWN CC, TOUCHDOWN, clock 03:10, J. Nowak pass attempt failed.","V,1,0,V35",pat,03:10,rush,1,27,13,NA,0,13,V,CC,"KO,2,04:10,42","TD,2,03:10,100",2,58,1:00,KO,2,04:10,CC42,TD,2,03:10,LK00,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,CC,1,0,CC35,"V,1,0,V35","13,5,96","KO:2,H45 ONSIDE:H,35 SPOT:H,H45,Y","D. Schuhmacher kickoff 20 yards to the LK45, on-side kick, recovered by LK 35 on LK45.","H,1,10,H45",kick_off,NA,NA,0,27,13,NA,0,13,V,CC,"KO,2,04:10,42","TD,2,03:10,100",2,58,1:00,KO,2,04:10,CC42,TD,2,03:10,LK00,NA
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,1,10,LK45,"H,1,10,H45","14,1,97",{DRIVE}:03:06,LEIPZIG KINGS drive start at 03:06.,"H,1,10,H45",NA,03:06,NA,0,27,13,NA,0,14,H,LK,"KO,2,03:06,45","TD,2,01:10,100",5,55,1:56,KO,2,03:06,LK45,TD,2,01:10,CC00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,1,10,LK45,"H,1,10,H45","14,2,98","RUSH:12,V49, TACK:47",J. Awini rush for 6 yards to the CC49 (N. Liesen).,"H,2,4,V49",rush,NA,NA,0,27,13,NA,0,14,H,LK,"KO,2,03:06,45","TD,2,01:10,100",5,55,1:56,KO,2,03:06,LK45,TD,2,01:10,CC00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,2,4,CC49,"H,2,4,V49","14,3,99","PASS:12,I,6,*",J. Awini pass incomplete to T. Knuettel.,"H,3,4,V49",pass,NA,NA,0,27,13,NA,0,14,H,LK,"KO,2,03:06,45","TD,2,01:10,100",5,55,1:56,KO,2,03:06,LK45,TD,2,01:10,CC00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,3,4,CC49,"H,3,4,V49","14,4,100","RUSH:12,V32, TACK:23","J. Awini rush for 17 yards to the CC32, 1ST DOWN LK (T. Janssen).","H,1,10,V32",rush,NA,rush,0,27,13,NA,0,14,H,LK,"KO,2,03:06,45","TD,2,01:10,100",5,55,1:56,KO,2,03:06,LK45,TD,2,01:10,CC00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,1,10,CC32,"H,1,10,V32","14,5,101","PASS:12,I,8,* BRUP:20 PEN:V,PI,A,20,V09,1 NOPLAY:","J. Awini pass incomplete to A. Jalloh (J. Seibel), PENALTY CC pass interference (J. Seibel) 23 yards to the CC9, 1ST DOWN LK, NO PLAY.","H,1,0,V09",penalty,NA,penalty,0,27,13,NA,0,14,H,LK,"KO,2,03:06,45","TD,2,01:10,100",5,55,1:56,KO,2,03:06,LK45,TD,2,01:10,CC00,1
2021_03_CC_LK,CC,LK,Cologne Centurions,Leipzig Kings,7/5/2021,Leipzig,Alfred-K.-Sportpark,15:00,NA,Y,-,0,NA,NA,NA,LK,1,0,CC09,"H,1,0,V09","14,6,102","RUSH:2,V12, TACK:47",J. Aguemon rush for loss of 3 yards to the CC12 (N. Liesen).,"H,2,0,V12",rush,NA,NA,0,27,13,NA,0,14,H,LK,"KO,2,03:06,45","TD,2,01:10,100",5,55,1:56,KO,2,03:06,LK45,TD,2,01:10,CC00,1
