game_id,away_team_id,home_team_id,away_team,home_team,date,location,stadium,start,end,leaguegame,duration,attend,temp,wind,weather,ref,ump,line,lj,bj,fj,sj,posteam,down,togo,spot,context,play_id,tokens,desc,newcontext,play_type,first_down_with,oob,score,away_score_post,home_score_post,clock,turnover,drive_number,drive_vh,drive_team,drive_start,drive_end,drive_plays,drive_yards,drive_top,drive_start_how,drive_start_qtr,drive_start_time,drive_start_spot,drive_end_how,drive_end_qtr,drive_end_time,drive_end_spot,drive_rz
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,4,1,SS21,"H,4,1,V21","6,8,42","RUSH:5,V20, TACK:98","A. Wegan rush for 1 yard to the SS20, 1ST DOWN VV (M. Fuerst).","H,1,10,V20",rush,rush,0,0,0,3,NA,NA,6,H,VV,"PUNT,1,06:04,50","TD,1,01:07,100",11,50,4:57,PUNT,1,06:04,VV50,TD,1,01:07,SS00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,1,10,SS20,"H,1,10,V20","6,9,43","PASS:9,I,4,*",J. Erdmann pass incomplete to J. Bouah.,"H,2,10,V20",pass,NA,0,0,0,3,NA,NA,6,H,VV,"PUNT,1,06:04,50","TD,1,01:07,100",11,50,4:57,PUNT,1,06:04,VV50,TD,1,01:07,SS00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,2,10,SS20,"H,2,10,V20","6,10,44","RUSH:9,V13, TACK:11 QBH:V,99","J. Erdmann rush for 7 yards to the SS13 (R. Lakalaka), QB hurry by S. Vardar.","H,3,3,V13",rush,NA,0,0,0,3,NA,NA,6,H,VV,"PUNT,1,06:04,50","TD,1,01:07,100",11,50,4:57,PUNT,1,06:04,VV50,TD,1,01:07,SS00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,3,3,SS13,"H,3,3,V13","6,11,45","PASS:9,D,89,*","J. Erdmann pass incomplete to F. Bierbaumer, dropped pass.","H,4,3,V13",pass,NA,0,0,0,3,NA,NA,6,H,VV,"PUNT,1,06:04,50","TD,1,01:07,100",11,50,4:57,PUNT,1,06:04,VV50,TD,1,01:07,SS00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,4,3,SS13,"H,4,3,V13","6,12,46","PASS:9,C,89,V04 OB: TACK:33","J. Erdmann pass complete to F. Bierbaumer for 9 yards to the SS4, 1ST DOWN VV, out-of-bounds (B. Wenzler).","H,1,0,V04",pass,pass,1,0,0,3,NA,NA,6,H,VV,"PUNT,1,06:04,50","TD,1,01:07,100",11,50,4:57,PUNT,1,06:04,VV50,TD,1,01:07,SS00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,1,0,SS04,"H,1,0,V04","6,13,47","RUSH:13,V00, T:01:07","F. Wegan rush for 4 yards to the SS0, 1ST DOWN VV, TOUCHDOWN, clock 01:07.","H,1,10,V15",rush,rush,0,1,0,9,01:07,NA,6,H,VV,"PUNT,1,06:04,50","TD,1,01:07,100",11,50,4:57,PUNT,1,06:04,VV50,TD,1,01:07,SS00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,1,10,SS15,"H,1,10,V15","6,14,48","PAT:K,16,G",S. Daum kick attempt good.,"H,1,0,H30",pat,NA,0,1,0,10,NA,NA,6,H,VV,"PUNT,1,06:04,50","TD,1,01:07,100",11,50,4:57,PUNT,1,06:04,VV50,TD,1,01:07,SS00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,1,0,VV30,"H,1,0,H30","6,15,49","KO:23,V04 RET:23,V02 FUMB:V,V01,23 +:23,V11 TACK:7","B. Straight kickoff 66 yards to the SS4, C. Voumbo return -2 yards to the SS2, fumble by C. Voumbo recovered by SS C. Voumbo at SS1, C. Voumbo for 10 yards to the SS11 (E. Edwards).","V,1,10,V11",kick_off,NA,0,0,0,10,NA,NA,6,H,VV,"PUNT,1,06:04,50","TD,1,01:07,100",11,50,4:57,PUNT,1,06:04,VV50,TD,1,01:07,SS00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,1,10,SS11,"V,1,10,V11","7,1,50","{DRIVE}:00:59 SPOT:V,V11,Y","STUTTGART SURGE drive start at 00:59, SS ball on SS11.","V,1,10,V11",NA,NA,0,0,0,10,00:59,NA,7,V,SS,"KO,1,00:59,11","TD,2,13:58,100",5,89,2:01,KO,1,00:59,SS11,TD,2,13:58,VV00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,1,10,SS11,"V,1,10,V11","7,2,51","RUSH:41,V12, TACK:49,40",B. Yankson rush for 1 yard to the SS12 (A. Watholowitsc;T. Schnurrer).,"V,2,9,V12",rush,NA,0,0,0,10,NA,NA,7,V,SS,"KO,1,00:59,11","TD,2,13:58,100",5,89,2:01,KO,1,00:59,SS11,TD,2,13:58,VV00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,2,9,SS12,"V,2,9,V12","7,3,52","PASS:8,C,18,V14 OB: TACK:7","R. Schroeder pass complete to P. Steigerwald for 2 yards to the SS14, out-of-bounds (E. Edwards).","V,3,7,V14",pass,NA,1,0,0,10,NA,NA,7,V,SS,"KO,1,00:59,11","TD,2,13:58,100",5,89,2:01,KO,1,00:59,SS11,TD,2,13:58,VV00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,3,7,SS14,"V,3,7,V14","7,4,53",Q:2 T:15:00,"Start of 2nd quarter, clock 15:00.","V,3,7,V14",NA,NA,0,0,0,10,15:00,NA,7,V,SS,"KO,1,00:59,11","TD,2,13:58,100",5,89,2:01,KO,1,00:59,SS11,TD,2,13:58,VV00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,3,7,SS14,"V,3,7,V14","7,5,54","PASS:8,C,13,H10 TACK:32","R. Schroeder pass complete to N. Bomba for 76 yards to the VV10, 1ST DOWN SS (L. Horvath).","V,1,0,H10",pass,pass,0,0,0,10,NA,NA,7,V,SS,"KO,1,00:59,11","TD,2,13:58,100",5,89,2:01,KO,1,00:59,SS11,TD,2,13:58,VV00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,1,0,VV10,"V,1,0,H10","7,6,55","PASS:8,D,85,*","R. Schroeder pass incomplete to P. Weiblen, dropped pass.","V,2,0,H10",pass,NA,0,0,0,10,NA,NA,7,V,SS,"KO,1,00:59,11","TD,2,13:58,100",5,89,2:01,KO,1,00:59,SS11,TD,2,13:58,VV00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,2,0,VV10,"V,2,0,H10","7,7,56","PASS:8,C,18,H00 T:13:58","R. Schroeder pass complete to P. Steigerwald for 10 yards to the VV0, 1ST DOWN SS, TOUCHDOWN, clock 13:58.","V,1,10,H15",pass,pass,0,1,6,10,13:58,NA,7,V,SS,"KO,1,00:59,11","TD,2,13:58,100",5,89,2:01,KO,1,00:59,SS11,TD,2,13:58,VV00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,1,10,VV15,"V,1,10,H15","7,8,57","PAT:K,9,G",J. Loria kick attempt good.,"V,1,0,V30",pat,NA,0,1,7,10,NA,NA,7,V,SS,"KO,1,00:59,11","TD,2,13:58,100",5,89,2:01,KO,1,00:59,SS11,TD,2,13:58,VV00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,1,0,SS30,"V,1,0,V30","7,9,58","KO:9,H00 TB:","J. Loria kickoff 70 yards to the VV0, touchback.","H,1,10,H20",kick_off,NA,0,0,7,10,NA,NA,7,V,SS,"KO,1,00:59,11","TD,2,13:58,100",5,89,2:01,KO,1,00:59,SS11,TD,2,13:58,VV00,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,1,10,VV20,"H,1,10,H20","8,1,59",{DRIVE}:13:57,VIENNA VIKINGS drive start at 13:57.,"H,1,10,H20",NA,NA,0,0,7,10,13:57,NA,8,H,VV,"KO,2,13:57,30","INT,2,13:19,32",2,2,0:38,KO,2,13:57,VV30,INT,2,13:19,VV32,NA
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,1,10,VV20,"H,1,10,H20","8,2,60","SPOT:H,H30,Y",VV ball on VV30.,"H,1,10,H30",NA,NA,0,0,7,10,NA,NA,8,H,VV,"KO,2,13:57,30","INT,2,13:19,32",2,2,0:38,KO,2,13:57,VV30,INT,2,13:19,VV32,NA
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,1,10,VV30,"H,1,10,H30","8,3,61","RUSH:5,H32, TACK:99",A. Wegan rush for 2 yards to the VV32 (S. Vardar).,"H,2,8,H32",rush,NA,0,0,7,10,NA,NA,8,H,VV,"KO,2,13:57,30","INT,2,13:19,32",2,2,0:38,KO,2,13:57,VV30,INT,2,13:19,VV32,NA
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,2,8,VV32,"H,2,8,H32","8,4,62","PASS:9,X,44,H46 RET:44,H47 TACK:5","J. Erdmann pass intercepted by M. Mbala at the VV46, M. Mbala return -1 yards to the VV47 (A. Wegan).","V,1,10,H47",pass,NA,0,0,7,10,NA,I,8,H,VV,"KO,2,13:57,30","INT,2,13:19,32",2,2,0:38,KO,2,13:57,VV30,INT,2,13:19,VV32,NA
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,1,10,VV47,"V,1,10,H47","9,1,63",{DRIVE}:13:19,STUTTGART SURGE drive start at 13:19.,"V,1,10,H47",NA,NA,0,0,7,10,13:19,NA,9,V,SS,"INT,2,13:19,53","FG,2,09:19,83",9,30,4:00,INT,2,13:19,VV47,FG,2,09:19,VV17,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,1,10,VV47,"V,1,10,H47","9,2,64","PASS:8,I,6,*",R. Schroeder pass incomplete to J. Moukouri.,"V,2,10,H47",pass,NA,0,0,7,10,NA,NA,9,V,SS,"INT,2,13:19,53","FG,2,09:19,83",9,30,4:00,INT,2,13:19,VV47,FG,2,09:19,VV17,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,2,10,VV47,"V,2,10,H47","9,3,65","PASS:8,C,85,H33 OB: TACK:23","R. Schroeder pass complete to P. Weiblen for 14 yards to the VV33, 1ST DOWN SS, out-of-bounds (B. Straight).","V,1,10,H33",pass,pass,1,0,7,10,NA,NA,9,V,SS,"INT,2,13:19,53","FG,2,09:19,83",9,30,4:00,INT,2,13:19,VV47,FG,2,09:19,VV17,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,1,10,VV33,"V,1,10,H33","9,4,66","RUSH:23,H33, TACK:1,40",C. Voumbo rush for no gain to the VV33 (L. Balogh;T. Schnurrer).,"V,2,10,H33",rush,NA,0,0,7,10,NA,NA,9,V,SS,"INT,2,13:19,53","FG,2,09:19,83",9,30,4:00,INT,2,13:19,VV47,FG,2,09:19,VV17,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,2,10,VV33,"V,2,10,H33","9,5,67","PASS:8,C,13,H26 TACK:21",R. Schroeder pass complete to N. Bomba for 7 yards to the VV26 (L. Gerner).,"V,3,3,H26",pass,NA,0,0,7,10,NA,NA,9,V,SS,"INT,2,13:19,53","FG,2,09:19,83",9,30,4:00,INT,2,13:19,VV47,FG,2,09:19,VV17,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,3,3,VV26,"V,3,3,H26","9,6,68","PASS:8,C,15,H19","R. Schroeder pass complete to E. Pascual for 7 yards to the VV19, 1ST DOWN SS.","V,1,10,H19",pass,pass,0,0,7,10,NA,NA,9,V,SS,"INT,2,13:19,53","FG,2,09:19,83",9,30,4:00,INT,2,13:19,VV47,FG,2,09:19,VV17,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,1,10,VV19,"V,1,10,H19","9,7,69","RUSH:6,H17, TACK:75",J. Moukouri rush for 2 yards to the VV17 (F. Sudi).,"V,2,8,H17",rush,NA,0,0,7,10,NA,NA,9,V,SS,"INT,2,13:19,53","FG,2,09:19,83",9,30,4:00,INT,2,13:19,VV47,FG,2,09:19,VV17,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,2,8,VV17,"V,2,8,H17","9,8,70","RUSH:6,H17, TACK:40",J. Moukouri rush for no gain to the VV17 (T. Schnurrer).,"V,3,8,H17",rush,NA,0,0,7,10,NA,NA,9,V,SS,"INT,2,13:19,53","FG,2,09:19,83",9,30,4:00,INT,2,13:19,VV47,FG,2,09:19,VV17,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,3,8,VV17,"V,3,8,H17","9,9,71","PASS:8,I,18,* BRUP:40 QBH:H,91","R. Schroeder pass incomplete to P. Steigerwald (T. Schnurrer), QB hurry by D. Siegel.","V,4,8,H17",pass,NA,0,0,7,10,NA,NA,9,V,SS,"INT,2,13:19,53","FG,2,09:19,83",9,30,4:00,INT,2,13:19,VV47,FG,2,09:19,VV17,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,4,8,VV17,"V,4,8,H17","9,10,72","FGA:9,34,G T:09:19","J. Loria field goal attempt from 34 GOOD, clock 09:19.","V,1,0,V30",field_goal,NA,0,1,10,10,09:19,NA,9,V,SS,"INT,2,13:19,53","FG,2,09:19,83",9,30,4:00,INT,2,13:19,VV47,FG,2,09:19,VV17,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,1,0,SS30,"V,1,0,V30","9,11,73","KO:9,H10 RET:4,H34 TACK:22","J. Loria kickoff 60 yards to the VV10, J. Bouah return 24 yards to the VV34 (C. Perron).","H,1,10,H34",kick_off,NA,0,0,10,10,NA,NA,9,V,SS,"INT,2,13:19,53","FG,2,09:19,83",9,30,4:00,INT,2,13:19,VV47,FG,2,09:19,VV17,1
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,1,10,VV34,"H,1,10,H34","10,1,74",{DRIVE}:09:14,VIENNA VIKINGS drive start at 09:14.,"H,1,10,H34",NA,NA,0,0,10,10,09:14,NA,10,H,VV,"KO,2,09:14,34","INT,2,08:21,36",2,2,0:53,KO,2,09:14,VV34,INT,2,08:21,VV36,NA
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,1,10,VV34,"H,1,10,H34","10,2,75","PASS:9,C,6,H36 TACK:11 QBH:V,99","J. Erdmann pass complete to M. Breuler for 2 yards to the VV36 (R. Lakalaka), QB hurry by S. Vardar.","H,2,8,H36",pass,NA,0,0,10,10,NA,NA,10,H,VV,"KO,2,09:14,34","INT,2,08:21,36",2,2,0:53,KO,2,09:14,VV34,INT,2,08:21,VV36,NA
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,2,8,VV36,"H,2,8,H36","10,3,76","PASS:9,X,2,V38 RET:2,V38 TACK:89 BRUP:33","J. Erdmann pass intercepted by M. Washington at the SS38, M. Washington return 0 yards to the SS38 (F. Bierbaumer) (B. Wenzler).","V,1,10,V38",pass,NA,0,0,10,10,NA,I,10,H,VV,"KO,2,09:14,34","INT,2,08:21,36",2,2,0:53,KO,2,09:14,VV34,INT,2,08:21,VV36,NA
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,1,10,SS38,"V,1,10,V38","11,1,77",{DRIVE}:08:21,STUTTGART SURGE drive start at 08:21.,"V,1,10,V38",NA,NA,0,0,10,10,08:21,NA,11,V,SS,"INT,2,08:21,38","PUNT,2,07:15,38",3,0,1:06,INT,2,08:21,SS38,PUNT,2,07:15,SS38,NA
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,1,10,SS38,"V,1,10,V38","11,2,78","PASS:8,I,17,*",R. Schroeder pass incomplete to M. Riedinger.,"V,2,10,V38",pass,NA,0,0,10,10,NA,NA,11,V,SS,"INT,2,08:21,38","PUNT,2,07:15,38",3,0,1:06,INT,2,08:21,SS38,PUNT,2,07:15,SS38,NA
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,2,10,SS38,"V,2,10,V38","11,3,79","RUSH:41,V38, TACK:49",B. Yankson rush for no gain to the SS38 (A. Watholowitsc).,"V,3,10,V38",rush,NA,0,0,10,10,NA,NA,11,V,SS,"INT,2,08:21,38","PUNT,2,07:15,38",3,0,1:06,INT,2,08:21,SS38,PUNT,2,07:15,SS38,NA
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,3,10,SS38,"V,3,10,V38","11,4,80","PASS:8,I,85,*",R. Schroeder pass incomplete to P. Weiblen.,"V,4,10,V38",pass,NA,0,0,10,10,NA,NA,11,V,SS,"INT,2,08:21,38","PUNT,2,07:15,38",3,0,1:06,INT,2,08:21,SS38,PUNT,2,07:15,SS38,NA
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,SS,4,10,SS38,"V,4,10,V38","11,5,81","PUNT:9,H17 RET:4,V44 OB: TACK:51","J. Loria punt 45 yards to the VV17, J. Bouah return 39 yards to the SS44, out-of-bounds (M. Fischer).","H,1,10,V44",punt,NA,1,0,10,10,NA,NA,11,V,SS,"INT,2,08:21,38","PUNT,2,07:15,38",3,0,1:06,INT,2,08:21,SS38,PUNT,2,07:15,SS38,NA
2022_03_SS_VV,SS,VV,Stuttgart Surge,Vienna Vikings,6/19/2022,Vienna,Generali-Arena,15:00,17.54,Y,2h39,2400,29 C,NW 27kmh,sunny,K. Walentynowic,B. Jovanovic,E. Walentynowic,T. Frehar,D. Jurzyk,A. Mazrekaj,H. Romanczyk,VV,1,10,SS44,"H,1,10,V44","12,1,82",{DRIVE}:07:15,VIENNA VIKINGS drive start at 07:15.,"H,1,10,V44",NA,NA,0,0,10,10,07:15,NA,12,H,VV,"PUNT,2,07:15,56","TD,2,03:46,100",8,44,3:29,PUNT,2,07:15,SS44,TD,2,03:46,SS00,1
